pickup_location,day_of_week_pickup_sin,day_of_week_pickup_cos,pickup_time_sin,pickup_time_cos,probability_pickup
100,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1.622577466330888
100,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.7711595313697581
100,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1.195554582284025
100,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,1.6808277674367678
100,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,1.4650169714223147
100,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.901237271433264
100,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,1.1939121865761524
100,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0.6145844738859082
100,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.4459651812109931
100,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.9154713675681594
100,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025206,0.8134238475856783
100,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0.3901237271433264
100,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.7846271761743129
100,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,1.6975802036570677
100,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,-0.2588190451025206,1.567940435782328
100,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,1.6605715537063397
100,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1.6303514726814847
100,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,1.4330450016423957
100,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,1.576042921274499
100,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,1.542757034928282
100,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1.4236285995839264
100,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.525566626519216
100,-0.7818314824680299,0.6234898018587334,-0.2588190451025215,0.965925826289068,1.0423738092631119
100,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890684,1.543851965400197
100,-0.7818314824680299,0.6234898018587334,0.0,1.0,1.4434468411255885
100,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.5128654330450015
100,-0.7818314824680299,0.6234898018587334,0.2588190451025207,0.9659258262890684,1.1308441913938465
100,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,1.4478265630132487
100,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,1.2507390780685426
100,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0.8021460637249535
100,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,0.9818241541662105
100,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476,0.607357932771269
100,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.4663308879886127
100,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.7412679294864776
100,-0.7818314824680299,0.6234898018587334,0.9659258262890684,-0.2588190451025206,0.6004598707982043
100,-0.7818314824680299,0.6234898018587334,0.9659258262890684,0.2588190451025207,0.31041278878791195
100,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.46436001313916564
100,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,1.9718602868717836
100,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,1.6156794043578233
100,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,2.1719040840906603
100,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,2.0468630241979633
100,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1.491185809701084
100,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,1.9234643600131391
100,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,1.6685645461513194
100,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,2.056279426256433
100,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1.7410489433920946
100,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1.8197744443227855
100,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890684,1.7149895981605168
100,-0.433883739117558,-0.9009688679024191,0.0,1.0,1.37873645023541
100,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.7880214606372495
100,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,0.9053980072265411
100,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,1.8289718602868719
100,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1.7733493923135881
100,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.5461513193912186
100,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,1.9185371728895215
100,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,0.3285886346217015
100,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.3462170152195336
100,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,2.05244716960473
100,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025206,2.4802365049819337
100,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,1.0964633745757144
100,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,2.4789225884156356
