dropoff_location,day_of_week_dropoff_sin,day_of_week_dropoff_cos,dropoff_time_sin,dropoff_time_cos,probability_dropoff
3,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,-0.2588190451025206,0.0020954598370197903
3,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,0.003259604190919674
3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0030267753201396975
3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.0037252619324796275
3,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,0.0031431897555296855
3,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,0.0027357392316647265
3,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.0037252619324796275
3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.0018044237485448195
3,-0.9749279121818236,-0.2225209339563146,-0.2588190451025215,0.965925826289068,0.003841676367869616
3,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890684,0.0017462165308498253
3,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.006810244470314319
3,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.001920838183934808
3,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,0.004190919674039581
3,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,0.0020954598370197903
3,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0.0011641443538998836
3,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.004307334109429569
3,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,0.0015133876600698488
3,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0.0018626309662398137
3,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.0024447031431897555
3,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.0017462165308498253
3,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025206,0.003608847497089639
3,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0.0016880093131548311
3,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.0012223515715948778
3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0.0026775320139697323
3,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,-0.2588190451025206,0.0021536670547147845
3,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,0.003317811408614668
3,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.002619324796274738
3,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.0026775320139697323
3,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,0.0022118742724097787
3,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,0.0030849825378346917
3,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0.0034342258440046565
3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.0020954598370197903
3,-0.7818314824680299,0.6234898018587334,-0.2588190451025215,0.965925826289068,0.0031431897555296855
3,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890684,0.0027939464493597207
3,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.005471478463329453
3,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0022118742724097787
3,-0.7818314824680299,0.6234898018587334,0.2588190451025207,0.9659258262890684,0.004307334109429569
3,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,0.002619324796274738
3,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,0.004074505238649592
3,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0.0017462165308498253
3,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,0.0025029103608847497
3,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476,0.0027357392316647265
3,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.002910360884749709
3,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.0014551804423748546
3,-0.7818314824680299,0.6234898018587334,0.9659258262890684,-0.2588190451025206,0.001280558789289872
3,-0.7818314824680299,0.6234898018587334,0.9659258262890684,0.2588190451025207,0.001920838183934808
3,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.0006984866123399302
3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,0.004481955762514552
3,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,0.0030267753201396975
3,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,0.0032013969732246797
3,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.003550640279394645
3,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.0030849825378346917
3,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,0.004540162980209546
3,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,0.002328288707799767
3,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.005064027939464494
3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.002619324796274738
3,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0.0050058207217694994
3,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890684,0.0030267753201396975
3,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.005413271245634459
3,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0023864959254947613
3,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,0.0030267753201396975
3,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,0.002852153667054715
3,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0.0026775320139697323
3,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0018626309662398137
3,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,0.002270081490104773
3,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,0.0012223515715948778
3,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.0008149010477299185
3,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.0013387660069848662
3,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025206,0.0013969732246798604
3,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,0.0005238649592549476
3,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0008731082654249127
3,0.0,1.0,-1.0,-1.8369701987210294e-16,0.003259604190919674
3,0.0,1.0,-0.9659258262890684,-0.2588190451025206,0.0032013969732246797
